catalog_id,name,slug,catalog_url,website_url,tagline,description,categories,is_featured,is_affiliate,published_at,updated_at
cmiuc3c1200xlw1710opw26d2,NUVIEW,nuview,https://geospatialcatalog.com/nuview,https://www.nuview.space/,Revolutionizing Earth observation by annually mapping the planet's land surface with satellite-based LiDAR.,NUVIEW is a company building the first commercial satellites to annually map the planet's entire land surface with LiDAR. This initiative aims to elevate global Earth observation capabilities and provide unprecedented insights into the planet's topography and features.,Companies|Data,False,False,2025-12-09T14:46:21.344Z,2025-12-09T14:46:21.348Z
cmiuc2shj00trw171wmw3sa41,NYC Department of City Planning,nyc-department-of-city-planning,https://geospatialcatalog.com/nyc-department-of-city-planning,https://www.nyc.gov/content/planning/pages/resources#datasets,"A comprehensive resource for geospatial data, tools, and maps for New York City planning and analysis.","This platform provides access to extensive open datasets, digital tools, and interactive maps for exploring New York City's demographics, land use, housing, and economic trends. It serves as a central hub for official geocoding technology and various data explorers to support urban planning and environmental review.",Data|Tooling,False,False,2025-12-06T13:29:55.538Z,2025-12-06T13:32:40.406Z
cmiubzxmr00huw171zbuu8ko9,NYS GIS Clearinghouse,nys-gis-clearinghouse,https://geospatialcatalog.com/nys-gis-clearinghouse,https://gis.ny.gov/,The official hub for GIS data and information within New York State.,"The NYS GIS Clearinghouse serves as the official portal for New York State's geospatial data and information. It provides access to various GIS data programs, facilitates coordination among state agencies and organizations, and offers resources for geospatial professionals within the state.",Data|Tooling,False,False,2025-12-06T13:29:55.538Z,2025-12-06T13:30:28.295Z
cmiuc2rfu00tcw171ja3om9ks,NYS GIS Clearinghouse Data,nys-gis-clearinghouse-data,https://geospatialcatalog.com/nys-gis-clearinghouse-data,https://gis.ny.gov/gisdata/,"Discover free public data, maps, applications, and other geospatial resources for New York State.","The NYS GIS Clearinghouse Data portal provides access to a wide array of free public geospatial data, maps, and applications for New York State. It serves as a central hub for various data programs, including parcels, streets, addresses, orthoimagery, elevation, and civil boundaries. The platform also facilitates GIS coordination and enterprise solutions for state agencies.",Data,False,False,2025-12-06T13:29:55.538Z,2025-12-06T13:32:40.216Z
cmiuc34tv00vxw171aptzwaqf,NYS GIS LIDAR,nys-gis-lidar,https://geospatialcatalog.com/nys-gis-lidar,https://gis.ny.gov/lidar,"Providing access to current, in-progress, and historic LIDAR collections for New York State.","This platform offers comprehensive access to LIDAR datasets for New York State, including options for individual tile downloads via an application and bulk downloads through an FTP site. It also tracks the status of in-progress, planned, latest, and historic LIDAR collections across the state. Users can explore various projects and access associated metadata.",Data,False,False,2025-12-06T13:29:55.538Z,2025-12-06T13:32:58.521Z
cmiuc2bf300plw171roen0nwo,Náttúrufræðistofnun Íslands,natturufraedistofnun-islands,https://geospatialcatalog.com/natturufraedistofnun-islands,http://atlas.lmi.is/LmiData/index.php,"Provides extensive datasets on Iceland's natural history, including place names, land surveys, vegetation, ecosystems, geology, and biodiversity.","The Icelandic Institute of Natural History (Náttúrufræðistofnun Íslands) offers a comprehensive data download portal. It contains extensive collections covering various aspects of Iceland's natural environment, such as geographical names, land surveying, vegetation communities, ecosystems, bedrock and superficial deposits, species distribution, fossils, and minerals.",Data,False,False,2025-12-06T13:29:55.538Z,2025-12-06T13:32:20.435Z
cmiuc04wz00jkw171n5fkxoyq,OCADS,ocads,https://geospatialcatalog.com/ocads,https://www.ncei.noaa.gov/products/ocean-carbon-acidification-data-system,A specialized data management system for ocean carbon and acidification data.,"The Ocean Carbon and Acidification Data System (OCADS) is a dedicated platform for managing ocean carbon and ocean acidification (OA) data. It operates within the National Centers for Environmental Information (NCEI), providing a centralized repository for critical environmental datasets.",Data,False,False,2025-12-06T13:29:55.538Z,2025-12-06T13:30:37.715Z
cmjo3zunc000004jvyu4bz9s3,OldMapsOnline,oldmapsonline,https://geospatialcatalog.com/oldmapsonline,https://www.oldmapsonline.org/,An easy-to-use portal for discovering historical maps from libraries worldwide.,"OldMapsOnline provides a user-friendly way to explore a vast collection of historical maps from libraries across the globe. Users can browse historical locations and search for old maps using an interactive timeline, making historical cartography accessible.",Data|Tooling,False,False,2025-12-27T09:39:33.762Z,2025-12-27T09:39:34.245Z
cmiuc2j8s00rgw171r6im55gz,Ontario Data Catalogue,ontario-data-catalogue,https://geospatialcatalog.com/ontario-data-catalogue,https://data.ontario.ca/,Find public data and explore thousands of datasets published by the Government of Ontario.,"This platform serves as the official data catalogue for the Government of Ontario, providing public access to a wide array of government data. Users can explore and download over 2900 datasets across various topics, facilitating transparency and public engagement with provincial information.",Data,False,False,2025-12-06T13:29:55.538Z,2025-12-06T13:32:30.556Z
cmkcujv0a000004l90w7318d8,Open Charge Map,open-charge-map,https://geospatialcatalog.com/open-charge-map,https://openchargemap.io/,The global public registry of electric vehicle charging locations.,"Open Charge Map functions as a global database for electric vehicle charging stations. It is a community-driven platform, with data managed and populated by EV drivers worldwide, providing a comprehensive public registry of charging locations.",Data|Tooling,False,False,2026-01-13T17:10:26.617Z,2026-01-13T17:10:26.621Z
cmiuc31wq00v4w171tu58mkgt,Open Data Bristol,open-data-bristol,https://geospatialcatalog.com/open-data-bristol,https://opendata.bristol.gov.uk/,"Open Data Bristol is a site for exploring, analysing and sharing data about the city.","Open Data Bristol provides a platform for exploring, analyzing, and sharing a wide range of public data concerning the city of Bristol. It offers datasets that can be viewed and reused by anyone, subject to their respective licenses. Users can find information on various topics, from transport and environment to population and social care.",Data,False,False,2025-12-06T13:29:55.538Z,2025-12-06T13:32:53.782Z
cmiuc2shr00tsw171grk82y83,Open Data DC,open-data-dc,https://geospatialcatalog.com/open-data-dc,https://opendata.dc.gov/,The District of Columbia government shares hundreds of datasets for public access and use.,"Open Data DC is the official portal where the District of Columbia government shares hundreds of diverse datasets with the public. It invites users to browse, download, and analyze data files, or build applications using its provided APIs. This platform promotes transparency and civic engagement by making government information readily accessible.",Data,False,False,2025-12-06T13:29:55.538Z,2025-12-06T13:32:40.408Z
cmiuc28me00p0w171dkbbmolc,Open Data MLUGEO.UAV,open-data-mlugeouav,https://geospatialcatalog.com/open-data-mlugeouav,https://insitu.geo.uni-halle.de/uav/metadata-catalog,A metadata catalog documenting UAV flight activities and high-quality geospatial data for research.,"This metadata catalog documents UAV flight activities conducted by the IN SITU.MLUGEO drone team, publishing all flight operations. It provides high-quality geospatial data derived from RGB, thermal, multispectral, and LiDAR sensor technology, supporting numerous research projects and study areas. Users can explore datasets via interactive search filters and submit data requests through a contact form.",Data,False,False,2025-12-06T13:29:55.538Z,2025-12-06T13:32:16.799Z
cmiuc331300vlw1716nfir8mu,Open Geography Portal,open-geography-portal,https://geospatialcatalog.com/open-geography-portal,https://geoportal.statistics.gov.uk/,The UK's official Office for National Statistics Open Data Geography Site.,"This portal provides access to the UK's official Office for National Statistics (ONS) open data geography site. It serves as a central hub for geospatial information, documents, and applications related to geographical boundaries and statistical areas within the United Kingdom.",Data,False,False,2025-12-06T13:29:55.538Z,2025-12-06T13:32:56.353Z
cmiuc1pti00lww17115xvn338,Open Government Canada,open-government-canada,https://geospatialcatalog.com/open-government-canada,https://open.canada.ca/en,A collaborative open source project providing government information and data from the Government of Canada.,"This platform serves as the official Open Government portal for Canada, offering a wide range of public sector information. It is designed to foster transparency and accessibility, enabling citizens and organizations to access government data and resources.",Data,False,False,2025-12-06T13:29:55.538Z,2025-12-06T13:31:52.714Z
