ticket_id,tower_id,opened_date,closed_date,work_type,crew_type,root_cause,downtime_hours,cost_myr,is_corrective
WO_001728,MY_N12137024402,2025-01-31,2025-02-01,scheduled_inspection,civil,scheduled_inspection,1.3,398,False
WO_001729,MY_N3720847447,2025-01-31,2025-02-01,scheduled_inspection,civil,scheduled_inspection,0.4,246,False
WO_001730,MY_N3765699324,2025-02-01,2025-02-06,slope_stabilize_and_tension,civil,terrain,3.6,1015,True
WO_001731,MY_N11302586991,2025-02-02,2025-02-03,scheduled_inspection,civil,scheduled_inspection,1.4,1673,False
WO_001732,MY_N11738300326,2025-02-02,2025-02-04,raise_cabinet_and_seal,civil,flood,10.5,3961,True
WO_001733,MY_N13015606467,2025-02-03,2025-02-07,raise_cabinet_and_seal,civil,flood,14.7,1979,True
WO_001734,MY_N1662637919,2025-02-03,2025-02-07,raise_cabinet_and_seal,civil,flood,6.1,3185,True
WO_001735,MY_N6745537233,2025-02-03,2025-02-04,battery_genset_service,power,power,4.6,705,True
WO_001736,MY_N11990327538,2025-02-04,2025-02-09,slope_stabilize_and_tension,civil,terrain,4.3,1909,True
WO_001737,MY_N3902995227,2025-02-04,2025-02-05,scheduled_inspection,civil,scheduled_inspection,1.6,193,False
WO_001738,MY_N8025859449,2025-02-04,2025-02-07,raise_cabinet_and_seal,civil,flood,30.4,8073,True
WO_001739,MY_N8987661324,2025-02-04,2025-02-08,raise_cabinet_and_seal,civil,flood,1.4,364,True
WO_001740,MY_N12001114555,2025-02-05,2025-02-06,scheduled_inspection,civil,scheduled_inspection,1.8,314,False
WO_001741,MY_N3902995325,2025-02-05,2025-02-06,scheduled_inspection,civil,scheduled_inspection,2.7,1197,False
WO_001742,MY_N9006098842,2025-02-05,2025-02-08,vegetation_clearance,civil,vegetation,8.2,2167,True
WO_001743,MY_W1183622030,2025-02-05,2025-02-09,raise_cabinet_and_seal,civil,flood,4.4,2827,True
WO_001744,MY_N11167076406,2025-02-06,2025-02-09,raise_cabinet_and_seal,civil,flood,11.4,5253,True
WO_001745,MY_N11484371222,2025-02-06,2025-02-11,raise_cabinet_and_seal,civil,flood,5.8,1457,True
WO_001746,MY_N11609644622,2025-02-06,2025-02-10,vegetation_clearance,civil,vegetation,0.9,3094,True
WO_001747,MY_N13142317645,2025-02-06,2025-02-09,vegetation_clearance,civil,vegetation,7.8,1466,True
WO_001748,MY_N4436507977,2025-02-06,2025-02-11,raise_cabinet_and_seal,civil,flood,4.0,1537,True
WO_001749,MY_N6142258135,2025-02-06,2025-02-07,scheduled_inspection,civil,scheduled_inspection,0.7,792,False
WO_001750,MY_W1270085203,2025-02-06,2025-02-08,slope_stabilize_and_tension,civil,terrain,2.6,883,True
WO_001751,MY_N8422298542,2025-02-07,2025-02-11,battery_genset_service,power,power,8.2,4864,True
WO_001752,MY_N9084071195,2025-02-07,2025-02-08,slope_stabilize_and_tension,civil,terrain,2.0,3760,True
WO_001753,MY_N10802588447,2025-02-08,2025-02-10,slope_stabilize_and_tension,civil,terrain,0.4,3398,True
WO_001754,MY_N11361040488,2025-02-08,2025-02-09,scheduled_inspection,civil,scheduled_inspection,2.3,658,False
WO_001755,MY_N9029115227,2025-02-08,2025-02-09,scheduled_inspection,civil,scheduled_inspection,2.4,327,False
WO_001756,MY_W1288067099,2025-02-08,2025-02-09,scheduled_inspection,civil,scheduled_inspection,1.6,299,False
WO_001757,MY_N4822914443,2025-02-09,2025-02-10,scheduled_inspection,civil,scheduled_inspection,3.6,569,False
WO_001758,MY_N9040373401,2025-02-09,2025-02-10,scheduled_inspection,civil,scheduled_inspection,3.6,389,False
WO_001759,MY_W1183622030,2025-02-09,2025-02-13,slope_stabilize_and_tension,civil,terrain,5.6,4625,True
WO_001760,MY_N11990327538,2025-02-10,2025-02-13,slope_stabilize_and_tension,civil,terrain,9.3,657,True
WO_001761,MY_N12531429458,2025-02-10,2025-02-14,raise_cabinet_and_seal,civil,flood,5.4,359,True
WO_001762,MY_N8935231315,2025-02-10,2025-02-11,scheduled_inspection,civil,scheduled_inspection,0.2,365,False
WO_001763,MY_N11659562129,2025-02-11,2025-02-16,raise_cabinet_and_seal,civil,flood,2.8,1906,True
WO_001764,MY_N13326193730,2025-02-11,2025-02-13,slope_stabilize_and_tension,civil,terrain,6.3,1440,True
WO_001765,MY_N1662637919,2025-02-11,2025-02-12,slope_stabilize_and_tension,civil,terrain,10.1,1605,True
WO_001766,MY_N8850585799,2025-02-11,2025-02-14,raise_cabinet_and_seal,civil,flood,4.8,2344,True
WO_001767,MY_N11637810090,2025-02-12,2025-02-13,scheduled_inspection,civil,scheduled_inspection,1.9,206,False
WO_001768,MY_N11659562131,2025-02-12,2025-02-17,raise_cabinet_and_seal,civil,flood,0.6,7295,True
WO_001769,MY_N11875484224,2025-02-12,2025-02-17,raise_cabinet_and_seal,civil,flood,2.7,3886,True
WO_001770,MY_N12548986934,2025-02-12,2025-02-13,scheduled_inspection,civil,scheduled_inspection,2.8,587,False
WO_001771,MY_N3623334350,2025-02-12,2025-02-13,scheduled_inspection,civil,scheduled_inspection,3.3,732,False
WO_001772,MY_N3901387616,2025-02-12,2025-02-16,battery_genset_service,power,power,3.5,6350,True
WO_001773,MY_N4124069726,2025-02-12,2025-02-13,scheduled_inspection,civil,scheduled_inspection,0.7,712,False
WO_001774,MY_N11755867459,2025-02-13,2025-02-18,raise_cabinet_and_seal,civil,flood,8.3,2992,True
WO_001775,MY_N12462421365,2025-02-13,2025-02-14,scheduled_inspection,civil,scheduled_inspection,0.4,714,False
WO_001776,MY_N10801806749,2025-02-14,2025-02-18,radio_unit_refresh,rf,equipment,1.2,3864,True
WO_001777,MY_N12141554109,2025-02-14,2025-02-15,scheduled_inspection,civil,scheduled_inspection,0.7,308,False
WO_001778,MY_N12546408513,2025-02-14,2025-02-19,radio_unit_refresh,rf,equipment,9.5,2847,True
WO_001779,MY_N12603668089,2025-02-14,2025-02-15,scheduled_inspection,civil,scheduled_inspection,2.8,933,False
WO_001780,MY_N12137013087,2025-02-15,2025-02-17,raise_cabinet_and_seal,civil,flood,5.0,4648,True
WO_001781,MY_N4749127191,2025-02-15,2025-02-16,scheduled_inspection,civil,scheduled_inspection,1.7,1324,False
WO_001782,MY_N6745537234,2025-02-15,2025-02-19,raise_cabinet_and_seal,civil,flood,9.3,1360,True
WO_001783,MY_N8920295576,2025-02-15,2025-02-16,raise_cabinet_and_seal,civil,flood,5.4,2765,True
WO_001784,MY_N8987661324,2025-02-15,2025-02-20,vegetation_clearance,civil,vegetation,2.3,2119,True
WO_001785,MY_N9040016333,2025-02-15,2025-02-19,battery_genset_service,power,power,7.7,1404,True
WO_001786,MY_W1270085203,2025-02-15,2025-02-18,vegetation_clearance,civil,vegetation,8.6,3216,True
WO_001787,MY_W1270085203,2025-02-15,2025-02-16,battery_genset_service,power,power,5.4,3080,True
WO_001788,MY_W1317650252,2025-02-15,2025-02-20,raise_cabinet_and_seal,civil,flood,2.1,1109,True
WO_001789,MY_W1545410197,2025-02-15,2025-02-18,vegetation_clearance,civil,vegetation,9.3,1035,True
WO_001790,MY_N12120294219,2025-02-16,2025-02-17,scheduled_inspection,civil,scheduled_inspection,2.6,261,False
WO_001791,MY_N13712401727,2025-02-16,2025-02-17,raise_cabinet_and_seal,civil,flood,16.4,5997,True
WO_001792,MY_N3902995326,2025-02-16,2025-02-17,vegetation_clearance,civil,vegetation,7.9,998,True
WO_001793,MY_N5188734187,2025-02-16,2025-02-18,raise_cabinet_and_seal,civil,flood,1.1,3046,True
WO_001794,MY_N6039478983,2025-02-16,2025-02-20,vegetation_clearance,civil,vegetation,5.9,2443,True
WO_001795,MY_N3902995310,2025-02-17,2025-02-21,raise_cabinet_and_seal,civil,flood,12.1,324,True
WO_001796,MY_N1662564012,2025-02-18,2025-02-23,raise_cabinet_and_seal,civil,flood,6.2,2440,True
WO_001797,MY_W818064274,2025-02-18,2025-02-20,slope_stabilize_and_tension,civil,terrain,12.1,1605,True
WO_001798,MY_N8812260333,2025-02-19,2025-02-20,raise_cabinet_and_seal,civil,flood,4.6,1637,True
WO_001799,MY_N12270851329,2025-02-20,2025-02-21,slope_stabilize_and_tension,civil,terrain,0.3,2041,True
WO_001800,MY_N12773184677,2025-02-20,2025-02-23,slope_stabilize_and_tension,civil,terrain,7.7,2660,True
WO_001801,MY_N11147435458,2025-02-21,2025-02-22,scheduled_inspection,civil,scheduled_inspection,2.2,3063,False
WO_001802,MY_N12227903176,2025-02-21,2025-02-22,scheduled_inspection,civil,scheduled_inspection,1.5,516,False
WO_001803,MY_N3901387616,2025-02-21,2025-02-23,battery_genset_service,power,power,9.1,2059,True
WO_001804,MY_N8025981358,2025-02-21,2025-02-22,scheduled_inspection,civil,scheduled_inspection,2.1,377,False
WO_001805,MY_N8191059241,2025-02-21,2025-02-22,radio_unit_refresh,rf,equipment,2.5,5623,True
WO_001806,MY_W1315123577,2025-02-21,2025-02-24,raise_cabinet_and_seal,civil,flood,11.1,3711,True
WO_001807,MY_N12138116212,2025-02-22,2025-02-27,raise_cabinet_and_seal,civil,flood,6.0,2207,True
WO_001808,MY_N11388862434,2025-02-23,2025-02-26,slope_stabilize_and_tension,civil,terrain,2.0,1174,True
WO_001809,MY_N11659562130,2025-02-23,2025-02-24,scheduled_inspection,civil,scheduled_inspection,2.4,1404,False
WO_001810,MY_N5067194637,2025-02-23,2025-02-26,raise_cabinet_and_seal,civil,flood,1.1,2851,True
WO_001811,MY_W1386907231,2025-02-23,2025-02-25,vegetation_clearance,civil,vegetation,5.0,2192,True
WO_001812,MY_N12546408507,2025-02-24,2025-02-26,raise_cabinet_and_seal,civil,flood,3.6,2350,True
WO_001813,MY_N3902995275,2025-02-24,2025-02-25,raise_cabinet_and_seal,civil,flood,6.7,104,True
WO_001814,MY_N12138116212,2025-02-25,2025-03-01,raise_cabinet_and_seal,civil,flood,17.1,3096,True
WO_001815,MY_N6745537233,2025-02-25,2025-02-28,slope_stabilize_and_tension,civil,terrain,7.3,391,True
WO_001816,MY_N8025859449,2025-02-25,2025-02-28,raise_cabinet_and_seal,civil,flood,4.9,2249,True
WO_001817,MY_N9040016333,2025-02-25,2025-02-26,scheduled_inspection,civil,scheduled_inspection,0.3,716,False
WO_001818,MY_N11774742821,2025-02-26,2025-03-01,raise_cabinet_and_seal,civil,flood,6.7,2580,True
WO_001819,MY_N12383562688,2025-02-26,2025-02-28,slope_stabilize_and_tension,civil,terrain,4.8,3427,True
WO_001820,MY_N8025859449,2025-02-26,2025-02-28,raise_cabinet_and_seal,civil,flood,7.0,1825,True
WO_001821,MY_N13103284367,2025-02-27,2025-03-02,slope_stabilize_and_tension,civil,terrain,12.6,815,True
WO_001822,MY_N13979312124,2025-02-27,2025-03-04,slope_stabilize_and_tension,civil,terrain,7.8,989,True
WO_001823,MY_W1367367946,2025-02-27,2025-02-28,radio_unit_refresh,rf,equipment,9.8,6021,True
WO_001824,MY_W728820002,2025-02-27,2025-03-02,raise_cabinet_and_seal,civil,flood,4.6,890,True
WO_001825,MY_N3902995326,2025-02-28,2025-03-04,raise_cabinet_and_seal,civil,flood,17.0,2400,True
WO_001826,MY_N5067194637,2025-02-28,2025-03-05,raise_cabinet_and_seal,civil,flood,3.0,2498,True
WO_001827,MY_N6157011103,2025-02-28,2025-03-04,vegetation_clearance,civil,vegetation,4.4,2965,True
WO_001828,MY_N8987661324,2025-02-28,2025-03-03,vegetation_clearance,civil,vegetation,3.4,1246,True
WO_001829,MY_N13517883535,2025-03-01,2025-03-04,raise_cabinet_and_seal,civil,flood,1.4,2320,True
WO_001830,MY_N3765699324,2025-03-01,2025-03-03,raise_cabinet_and_seal,civil,flood,11.8,4483,True
WO_001831,MY_N506433555,2025-03-01,2025-03-05,vegetation_clearance,civil,vegetation,15.3,1820,True
WO_001832,MY_N7033248825,2025-03-01,2025-03-06,vegetation_clearance,civil,vegetation,7.2,1316,True
WO_001833,MY_N12137013087,2025-03-02,2025-03-06,raise_cabinet_and_seal,civil,flood,8.5,1276,True
WO_001834,MY_N12270341400,2025-03-02,2025-03-05,slope_stabilize_and_tension,civil,terrain,3.8,1589,True
WO_001835,MY_N12773184677,2025-03-02,2025-03-03,raise_cabinet_and_seal,civil,flood,5.3,4834,True
WO_001836,MY_N13659918586,2025-03-02,2025-03-07,raise_cabinet_and_seal,civil,flood,1.3,3569,True
WO_001837,MY_N12531429458,2025-03-03,2025-03-08,raise_cabinet_and_seal,civil,flood,2.3,6246,True
WO_001838,MY_N13142317645,2025-03-03,2025-03-07,raise_cabinet_and_seal,civil,flood,1.9,1744,True
WO_001839,MY_N1662637919,2025-03-03,2025-03-05,vegetation_clearance,civil,vegetation,6.6,921,True
WO_001840,MY_N8646761662,2025-03-03,2025-03-04,scheduled_inspection,civil,scheduled_inspection,2.0,1372,False
WO_001841,MY_W1183622030,2025-03-03,2025-03-06,raise_cabinet_and_seal,civil,flood,4.8,5671,True
WO_001842,MY_N11962284837,2025-03-04,2025-03-09,raise_cabinet_and_seal,civil,flood,9.1,4292,True
WO_001843,MY_N12773184677,2025-03-04,2025-03-06,battery_genset_service,power,power,1.6,1665,True
WO_001844,MY_N8988150891,2025-03-04,2025-03-05,scheduled_inspection,civil,scheduled_inspection,6.6,662,False
WO_001845,MY_N9040072039,2025-03-04,2025-03-05,scheduled_inspection,civil,scheduled_inspection,1.3,387,False
WO_001846,MY_N12138116212,2025-03-05,2025-03-06,raise_cabinet_and_seal,civil,flood,1.9,1773,True
WO_001847,MY_N10317040484,2025-03-06,2025-03-07,scheduled_inspection,civil,scheduled_inspection,0.2,752,False
WO_001848,MY_N11659562142,2025-03-06,2025-03-08,battery_genset_service,power,power,4.7,5938,True
WO_001849,MY_N506433555,2025-03-06,2025-03-10,raise_cabinet_and_seal,civil,flood,6.6,2801,True
WO_001850,MY_N8327095826,2025-03-06,2025-03-10,vegetation_clearance,civil,vegetation,7.1,2344,True
WO_001851,MY_W1317650252,2025-03-06,2025-03-08,slope_stabilize_and_tension,civil,terrain,0.8,3955,True
WO_001852,MY_W879207161,2025-03-06,2025-03-07,raise_cabinet_and_seal,civil,flood,3.4,3700,True
WO_001853,MY_N9040016332,2025-03-08,2025-03-13,slope_stabilize_and_tension,civil,terrain,2.8,1459,True
WO_001854,MY_W1183622030,2025-03-08,2025-03-10,vegetation_clearance,civil,vegetation,10.2,548,True
WO_001855,MY_W728820002,2025-03-08,2025-03-10,slope_stabilize_and_tension,civil,terrain,8.6,3200,True
WO_001856,MY_N7033248825,2025-03-09,2025-03-12,vegetation_clearance,civil,vegetation,3.6,1475,True
WO_001857,MY_N11990327538,2025-03-10,2025-03-15,raise_cabinet_and_seal,civil,flood,14.9,1859,True
WO_001858,MY_N13979312124,2025-03-10,2025-03-15,slope_stabilize_and_tension,civil,terrain,8.3,3455,True
WO_001859,MY_N6745537234,2025-03-10,2025-03-12,vegetation_clearance,civil,vegetation,2.0,1325,True
WO_001860,MY_N8176878231,2025-03-10,2025-03-15,battery_genset_service,power,power,2.8,1487,True
WO_001861,MY_W1317650252,2025-03-10,2025-03-15,raise_cabinet_and_seal,civil,flood,3.6,2181,True
WO_001862,MY_W1496819391,2025-03-10,2025-03-14,raise_cabinet_and_seal,civil,flood,4.4,3600,True
WO_001863,MY_N12137024409,2025-03-11,2025-03-16,raise_cabinet_and_seal,civil,flood,10.4,1661,True
WO_001864,MY_N12167559699,2025-03-11,2025-03-12,scheduled_inspection,civil,scheduled_inspection,2.2,1475,False
WO_001865,MY_N8025609742,2025-03-11,2025-03-16,battery_genset_service,power,power,10.0,357,True
WO_001866,MY_N12137024409,2025-03-12,2025-03-14,slope_stabilize_and_tension,civil,terrain,2.3,941,True
WO_001867,MY_N610175376,2025-03-12,2025-03-15,raise_cabinet_and_seal,civil,flood,4.0,2240,True
WO_001868,MY_N9324749766,2025-03-12,2025-03-13,scheduled_inspection,civil,scheduled_inspection,0.8,643,False
WO_001869,MY_W1491528657,2025-03-12,2025-03-13,scheduled_inspection,civil,scheduled_inspection,1.4,306,False
WO_001870,MY_W879207161,2025-03-12,2025-03-13,raise_cabinet_and_seal,civil,flood,3.4,4425,True
WO_001871,MY_N12531429458,2025-03-13,2025-03-14,battery_genset_service,power,power,8.0,6454,True
WO_001872,MY_N13663195382,2025-03-13,2025-03-14,scheduled_inspection,civil,scheduled_inspection,0.7,842,False
WO_001873,MY_N1988043289,2025-03-13,2025-03-14,scheduled_inspection,civil,scheduled_inspection,2.1,586,False
WO_001874,MY_N3341958144,2025-03-13,2025-03-14,scheduled_inspection,civil,scheduled_inspection,0.3,323,False
WO_001875,MY_N8813215619,2025-03-13,2025-03-14,scheduled_inspection,civil,scheduled_inspection,0.9,1055,False
WO_001876,MY_N12058759613,2025-03-14,2025-03-19,raise_cabinet_and_seal,civil,flood,5.4,2334,True
WO_001877,MY_N3902995301,2025-03-14,2025-03-17,battery_genset_service,power,power,8.4,1839,True
WO_001878,MY_N12135375711,2025-03-15,2025-03-19,raise_cabinet_and_seal,civil,flood,4.3,3498,True
WO_001879,MY_N13142317645,2025-03-16,2025-03-20,raise_cabinet_and_seal,civil,flood,12.7,3776,True
WO_001880,MY_N8923088437,2025-03-16,2025-03-20,slope_stabilize_and_tension,civil,terrain,2.4,949,True
WO_001881,MY_N11653038151,2025-03-18,2025-03-21,slope_stabilize_and_tension,civil,terrain,4.8,2638,True
WO_001882,MY_N13517883535,2025-03-18,2025-03-19,battery_genset_service,power,power,2.8,7986,True
WO_001883,MY_N13889774655,2025-03-18,2025-03-21,raise_cabinet_and_seal,civil,flood,0.9,3854,True
WO_001884,MY_N12419607083,2025-03-19,2025-03-24,vegetation_clearance,civil,vegetation,8.2,1851,True
WO_001885,MY_N6745537234,2025-03-19,2025-03-20,scheduled_inspection,civil,scheduled_inspection,2.2,238,False
WO_001886,MY_W1270085203,2025-03-19,2025-03-20,vegetation_clearance,civil,vegetation,13.7,1957,True
WO_001887,MY_N11496879857,2025-03-20,2025-03-21,scheduled_inspection,civil,scheduled_inspection,2.3,342,False
WO_001888,MY_N11875484224,2025-03-20,2025-03-25,raise_cabinet_and_seal,civil,flood,1.2,3056,True
WO_001889,MY_N12266043339,2025-03-20,2025-03-23,battery_genset_service,power,power,8.3,3031,True
WO_001890,MY_N12773184677,2025-03-20,2025-03-22,raise_cabinet_and_seal,civil,flood,3.8,3902,True
WO_001891,MY_N7033248825,2025-03-21,2025-03-24,raise_cabinet_and_seal,civil,flood,4.5,7001,True
WO_001892,MY_N9040016328,2025-03-21,2025-03-22,scheduled_inspection,civil,scheduled_inspection,6.1,242,False
WO_001893,MY_N11875484223,2025-03-22,2025-03-26,raise_cabinet_and_seal,civil,flood,1.0,7061,True
WO_001894,MY_N11875484224,2025-03-22,2025-03-27,raise_cabinet_and_seal,civil,flood,2.4,3119,True
WO_001895,MY_N12773184677,2025-03-22,2025-03-23,slope_stabilize_and_tension,civil,terrain,7.3,2544,True
WO_001896,MY_N13663195382,2025-03-22,2025-03-25,battery_genset_service,power,power,3.2,264,True
WO_001897,MY_N3902995275,2025-03-22,2025-03-27,vegetation_clearance,civil,vegetation,8.1,3196,True
WO_001898,MY_N8899990561,2025-03-22,2025-03-26,slope_stabilize_and_tension,civil,terrain,1.4,3346,True
WO_001899,MY_N11875484220,2025-03-23,2025-03-26,raise_cabinet_and_seal,civil,flood,17.4,1235,True
WO_001900,MY_N8806058356,2025-03-23,2025-03-28,battery_genset_service,power,power,0.7,1824,True
WO_001901,MY_N12182196429,2025-03-24,2025-03-25,scheduled_inspection,civil,scheduled_inspection,0.4,521,False
WO_001902,MY_N3765686551,2025-03-24,2025-03-28,slope_stabilize_and_tension,civil,terrain,4.2,1392,True
WO_001903,MY_N3902995230,2025-03-24,2025-03-25,scheduled_inspection,civil,scheduled_inspection,1.0,464,False
WO_001904,MY_N8009459244,2025-03-24,2025-03-27,raise_cabinet_and_seal,civil,flood,5.1,1141,True
WO_001905,MY_N13495459821,2025-03-25,2025-03-29,slope_stabilize_and_tension,civil,terrain,1.9,1927,True
WO_001906,MY_N1662564012,2025-03-25,2025-03-28,battery_genset_service,power,power,5.1,4804,True
WO_001907,MY_N6457937009,2025-03-25,2025-03-28,vegetation_clearance,civil,vegetation,6.3,6529,True
WO_001908,MY_N8987661324,2025-03-25,2025-03-28,slope_stabilize_and_tension,civil,terrain,3.7,3438,True
WO_001909,MY_N11747587796,2025-03-26,2025-03-27,raise_cabinet_and_seal,civil,flood,1.8,2380,True
WO_001910,MY_N12135373696,2025-03-26,2025-03-27,raise_cabinet_and_seal,civil,flood,8.1,1140,True
WO_001911,MY_N13495665455,2025-03-26,2025-03-31,raise_cabinet_and_seal,civil,flood,4.8,1571,True
WO_001912,MY_N8044980541,2025-03-26,2025-03-31,slope_stabilize_and_tension,civil,terrain,7.8,752,True
WO_001913,MY_N12135759497,2025-03-27,2025-03-29,slope_stabilize_and_tension,civil,terrain,7.3,4644,True
WO_001914,MY_N13517883535,2025-03-27,2025-03-31,raise_cabinet_and_seal,civil,flood,7.3,3204,True
WO_001915,MY_N4824910112,2025-03-27,2025-03-28,scheduled_inspection,civil,scheduled_inspection,2.1,642,False
WO_001916,MY_N6157011103,2025-03-27,2025-03-30,raise_cabinet_and_seal,civil,flood,0.8,2482,True
WO_001917,MY_N8971256083,2025-03-31,2025-04-01,scheduled_inspection,civil,scheduled_inspection,0.5,208,False
WO_001918,MY_N5931380384,2025-04-01,2025-04-02,scheduled_inspection,civil,scheduled_inspection,3.6,2454,False
WO_001919,MY_N8899964135,2025-04-01,2025-04-02,battery_genset_service,power,power,3.1,7378,True
WO_001920,MY_N13335390186,2025-04-02,2025-04-03,scheduled_inspection,civil,scheduled_inspection,5.2,1268,False
WO_001921,MY_N8812260333,2025-04-02,2025-04-06,raise_cabinet_and_seal,civil,flood,3.7,3218,True
WO_001922,MY_N9466091146,2025-04-02,2025-04-07,raise_cabinet_and_seal,civil,flood,1.8,3172,True
WO_001923,MY_N12135373696,2025-04-04,2025-04-08,vegetation_clearance,civil,vegetation,10.2,5510,True
WO_001924,MY_N10802588447,2025-04-05,2025-04-09,slope_stabilize_and_tension,civil,terrain,1.6,3238,True
WO_001925,MY_N10802588447,2025-04-05,2025-04-08,battery_genset_service,power,power,3.5,1821,True
WO_001926,MY_N11738300326,2025-04-05,2025-04-06,raise_cabinet_and_seal,civil,flood,5.8,1452,True
WO_001927,MY_N12137024409,2025-04-05,2025-04-06,slope_stabilize_and_tension,civil,terrain,2.7,5753,True
